"","AN_RECENS","DEP_RES_21","AGE_GROUP","TYP_ACT","CSP","test"
"47037",2013,"13","15-29",1,4,39424.4736199994
"47038",2013,"13","15-29",1,5,50188.3975451061
"47039",2013,"13","15-29",1,6,33233.9964639582
"47040",2013,"13","15-29",2,1,3.2092203982
"47041",2013,"13","15-29",2,2,784.409934632
"47042",2013,"13","15-29",2,3,1430.9584585477
"47043",2013,"13","15-29",2,4,6785.8773328266
"47044",2013,"13","15-29",2,5,16916.7673460302
"47045",2013,"13","15-29",2,6,13524.9646254253
"47046",2013,"13","15-29",2,9,11326.1546578474
"47047",2013,"13","15-29",3,9,144194.872021161
"47048",2013,"13","15-29",6,9,27600.1883438327
"47049",2013,"13","30-44",1,1,1144.4176348807
"47050",2013,"13","30-44",1,2,19994.899060396
"47051",2013,"13","30-44",1,3,60046.4136238976
"47052",2013,"13","30-44",1,4,84834.1059543468
"47053",2013,"13","30-44",1,5,80976.6111146365
"47054",2013,"13","30-44",1,6,46646.8264356934
"47055",2013,"13","30-44",2,1,46.224542656
"47056",2013,"13","30-44",2,2,1910.9109190867
"47057",2013,"13","30-44",2,3,3136.3099182833
"47058",2013,"13","30-44",2,4,9161.0748226291
"47059",2013,"13","30-44",2,5,17350.3570465072
"47060",2013,"13","30-44",2,6,12327.7196172451
"47061",2013,"13","30-44",2,9,3361.5731584315
"47062",2013,"13","30-44",3,9,1469.8364992246
"47063",2013,"13","30-44",5,8,325.2201890027
"47064",2013,"13","30-44",6,9,43588.1783607025
"47065",2013,"13","45-59",1,1,2096.5494032335
"47066",2013,"13","45-59",1,2,23063.010745207
"47067",2013,"13","45-59",1,3,55752.864040275
"47068",2013,"13","45-59",1,4,76734.8348169105
"47069",2013,"13","45-59",1,5,79447.0694950956
"47070",2013,"13","45-59",1,6,43746.6634747213
"47071",2013,"13","45-59",2,1,34.8165292782
"47072",2013,"13","45-59",2,2,2005.8299778686
"47073",2013,"13","45-59",2,3,2195.0219564229
"47074",2013,"13","45-59",2,4,6075.6677476662
"47075",2013,"13","45-59",2,5,12484.6265577023
"47076",2013,"13","45-59",2,6,10589.8297910142
"47077",2013,"13","45-59",2,9,1387.7790350934
"47078",2013,"13","45-59",5,8,15143.9623853884
"47079",2013,"13","45-59",6,9,62873.1177845569
"47080",2013,"13","60-74",1,1,620.3674432334
"47081",2013,"13","60-74",1,2,4486.0551828877
"47082",2013,"13","60-74",1,3,10902.236380727
"47083",2013,"13","60-74",1,4,8497.5626866925
"47084",2013,"13","60-74",1,5,9212.4314911511
"47085",2013,"13","60-74",1,6,4594.765116061
"47086",2013,"13","60-74",2,1,3.5825116841
"47087",2013,"13","60-74",2,2,342.7015533652
"47088",2013,"13","60-74",2,3,534.8163109019
"47089",2013,"13","60-74",2,4,853.0699506668
"47090",2013,"13","60-74",2,5,1356.9687253258
"47091",2013,"13","60-74",2,6,1060.3065665901
"47092",2013,"13","60-74",2,9,89.5794401148
"47093",2013,"13","60-74",5,8,236949.640472563
"47094",2013,"13","60-74",6,9,23374.9872690229
"47095",2013,"13","75 and more",1,1,57.7361036815
"47096",2013,"13","75 and more",1,2,474.5187452788
"47097",2013,"13","75 and more",1,3,319.3448620016
"47098",2013,"13","75 and more",1,4,508.5457248953
"47099",2013,"13","75 and more",1,5,653.0847990013
"47100",2013,"13","75 and more",1,6,519.35883193
"47101",2013,"13","75 and more",5,8,155048.741339215
"47102",2013,"13","75 and more",6,9,14059.9625414259
"47103",2013,"13","<15",1,2,4.9731765979
"47104",2013,"13","<15",1,3,9.4630341184
"47105",2013,"13","<15",1,4,37.8717027925
"47106",2013,"13","<15",1,5,123.8543245562
"47107",2013,"13","<15",1,6,118.8602413052
"47108",2013,"13","<15",2,2,1.0411429609
"47109",2013,"13","<15",2,4,3.355529813
"47110",2013,"13","<15",2,5,6.3104428594
"47111",2013,"13","<15",2,6,5.4160704853
"47112",2013,"13","<15",2,9,40.7136608702
"47113",2013,"13","<15",3,9,22770.1754663266
"47114",2013,"13","<15",6,9,333739.882015557
"47115",2013,"13",NA,1,1,6.6404384165
"47116",2013,"13",NA,1,2,39.9339323906
"47117",2013,"13",NA,1,3,26.1041330303
"47118",2013,"13",NA,1,4,56.3828383812
"47119",2013,"13",NA,1,5,59.5184987835
"47120",2013,"13",NA,1,6,53.117643339
"47121",2013,"13",NA,5,8,13304.9713746632
"47122",2013,"13",NA,6,9,944.5201239333
"47123",2013,"14","15-29",1,1,351.3201032292
"47124",2013,"14","15-29",1,2,1547.8804029837
"47125",2013,"14","15-29",1,3,4403.2259267189
"47126",2013,"14","15-29",1,4,13112.6531862947
"47127",2013,"14","15-29",1,5,18410.8765511535
"47128",2013,"14","15-29",1,6,16240.7404759385
"47129",2013,"14","15-29",2,1,9.549232262
"47130",2013,"14","15-29",2,2,197.4216728181
"47131",2013,"14","15-29",2,3,295.1370558623
"47132",2013,"14","15-29",2,4,2083.2770947617
"47133",2013,"14","15-29",2,5,5619.7901882801
"47134",2013,"14","15-29",2,6,5406.6503891242
"47135",2013,"14","15-29",2,9,2799.6244751696
"47136",2013,"14","15-29",3,9,49071.6374187984
"47137",2013,"14","15-29",6,9,5944.4352520123
"47138",2013,"14","30-44",1,1,1524.0291630225
"47139",2013,"14","30-44",1,2,7419.8340956597
"47140",2013,"14","30-44",1,3,15764.772881897
"47141",2013,"14","30-44",1,4,29240.1872989401
"47142",2013,"14","30-44",1,5,29139.7869900173
"47143",2013,"14","30-44",1,6,22772.3738336962
"47144",2013,"14","30-44",2,2,493.7974486197
"47145",2013,"14","30-44",2,3,549.1014424618
"47146",2013,"14","30-44",2,4,2306.7643209632
"47147",2013,"14","30-44",2,5,4647.614674937
"47148",2013,"14","30-44",2,6,4207.6822646807
"47149",2013,"14","30-44",2,9,441.899076175
"47150",2013,"14","30-44",3,9,244.0068503383
"47151",2013,"14","30-44",5,8,90.2988407359
"47152",2013,"14","30-44",6,9,8399.0298902537
"47153",2013,"14","45-59",1,1,2786.6306527356
"47154",2013,"14","45-59",1,2,8679.5650276744
"47155",2013,"14","45-59",1,3,14769.6043833287
"47156",2013,"14","45-59",1,4,25034.1348589665
"47157",2013,"14","45-59",1,5,31355.9191977226
"47158",2013,"14","45-59",1,6,24023.5440179414
"47159",2013,"14","45-59",2,1,27.3260319059
"47160",2013,"14","45-59",2,2,566.1165440086
"47161",2013,"14","45-59",2,3,567.7409603204
"47162",2013,"14","45-59",2,4,1545.5153749124
"47163",2013,"14","45-59",2,5,3060.2588133587
"47164",2013,"14","45-59",2,6,3699.0308853498
"47165",2013,"14","45-59",2,9,154.2891431292
"47166",2013,"14","45-59",5,8,7242.199630145
"47167",2013,"14","45-59",6,9,13389.1587306722
"47168",2013,"14","60-74",1,1,694.7822863826
"47169",2013,"14","60-74",1,2,1488.811552774
"47170",2013,"14","60-74",1,3,2461.2493419008
"47171",2013,"14","60-74",1,4,1811.0410563068
"47172",2013,"14","60-74",1,5,2768.680675085
"47173",2013,"14","60-74",1,6,1119.6392343816
"47174",2013,"14","60-74",2,1,9.9558768838
"47175",2013,"14","60-74",2,2,101.1635600521
"47176",2013,"14","60-74",2,3,74.4455941672
"47177",2013,"14","60-74",2,4,228.3528844426
"47178",2013,"14","60-74",2,5,332.5871593827
"47179",2013,"14","60-74",2,6,217.2081202475
"47180",2013,"14","60-74",2,9,34.5284854875
"47181",2013,"14","60-74",5,8,93026.5032513015
"47182",2013,"14","60-74",6,9,3831.9916477942
"47183",2013,"14","75 and more",1,1,91.1336457494
"47184",2013,"14","75 and more",1,2,91.1858258362
"47185",2013,"14","75 and more",1,3,64.7336959345
"47186",2013,"14","75 and more",1,4,227.6624596359
"47187",2013,"14","75 and more",1,5,257.8325894521
"47188",2013,"14","75 and more",1,6,95.0883068598
"47189",2013,"14","75 and more",5,8,58636.4154701521
"47190",2013,"14","75 and more",6,9,1691.1806289098
"47191",2013,"14","<15",1,1,4.0729470065
"47192",2013,"14","<15",1,2,2.8277891998
"47193",2013,"14","<15",1,4,12.472434596
"47194",2013,"14","<15",1,5,48.7320866817
"47195",2013,"14","<15",1,6,78.6429625281
"47196",2013,"14","<15",2,9,9.9787005903
"47197",2013,"14","<15",3,9,8004.6492275942
"47198",2013,"14","<15",6,9,117569.157980361
"47199",2013,"14",NA,1,1,8.9326145553
"47200",2013,"14",NA,1,2,28.3437076762
"47201",2013,"14",NA,1,3,5.0833333333
"47202",2013,"14",NA,1,4,16.4037766783
"47203",2013,"14",NA,1,5,10.9378818095
"47204",2013,"14",NA,1,6,12.5403274931
"47205",2013,"14",NA,5,8,4812.9835204245
"47206",2013,"14",NA,6,9,79.6382866113
"47207",2013,"15","15-29",1,1,486.5224009257
"47208",2013,"15","15-29",1,2,396.7201638193
"47209",2013,"15","15-29",1,3,424.5376709337
"47210",2013,"15","15-29",1,4,2132.3653240167
"47211",2013,"15","15-29",1,5,3147.5772752251
"47212",2013,"15","15-29",1,6,3493.1676661912
"47213",2013,"15","15-29",2,1,10.4486776273
"47214",2013,"15","15-29",2,2,50.1743893528
"47215",2013,"15","15-29",2,3,19.9543686985
"47216",2013,"15","15-29",2,4,172.3501232539
"47217",2013,"15","15-29",2,5,680.9487540239
"47218",2013,"15","15-29",2,6,669.0453076417
"47219",2013,"15","15-29",2,9,382.8707450577
"47220",2013,"15","15-29",3,9,6098.9673423402
"47221",2013,"15","15-29",6,9,753.2440783651
"47222",2013,"15","30-44",1,1,2017.6105373743
"47223",2013,"15","30-44",1,2,1723.2063630389
"47224",2013,"15","30-44",1,3,1920.2912819741
"47225",2013,"15","30-44",1,4,5051.887019526
"47226",2013,"15","30-44",1,5,6174.0671709098
"47227",2013,"15","30-44",1,6,5124.4491914259
"47228",2013,"15","30-44",2,1,18.40516081
"47229",2013,"15","30-44",2,2,60.6476442773
"47230",2013,"15","30-44",2,3,45.6174355742
"47231",2013,"15","30-44",2,4,247.6371694722
"47232",2013,"15","30-44",2,5,808.4099664011
"47233",2013,"15","30-44",2,6,670.3500537025
"47234",2013,"15","30-44",2,9,72.4503213691
"47235",2013,"15","30-44",3,9,26.3444669797
"47236",2013,"15","30-44",5,8,29.0036609679
"47237",2013,"15","30-44",6,9,1457.4382699191
"47238",2013,"15","45-59",1,1,3318.7259215698
"47239",2013,"15","45-59",1,2,2357.7252850538
"47240",2013,"15","45-59",1,3,2105.1684685656
"47241",2013,"15","45-59",1,4,4535.3426274995
"47242",2013,"15","45-59",1,5,7490.9556462329
"47243",2013,"15","45-59",1,6,5467.0669610494
"47244",2013,"15","45-59",2,1,49.6135469128
"47245",2013,"15","45-59",2,2,93.3088822531
"47246",2013,"15","45-59",2,3,46.7086730426
"47247",2013,"15","45-59",2,4,224.7206266997
"47248",2013,"15","45-59",2,5,670.4811841637
"47249",2013,"15","45-59",2,6,587.0080620006
"47250",2013,"15","45-59",2,9,17.8923571462
"47251",2013,"15","45-59",5,8,1386.2643034232
"47252",2013,"15","45-59",6,9,3639.7439856942
"47253",2013,"15","60-74",1,1,508.6116720856
"47254",2013,"15","60-74",1,2,397.5196938205
"47255",2013,"15","60-74",1,3,321.8949196782
"47256",2013,"15","60-74",1,4,386.9164896195
"47257",2013,"15","60-74",1,5,658.8159766542
"47258",2013,"15","60-74",1,6,323.7018442555
"47259",2013,"15","60-74",2,1,3.9820627803
"47260",2013,"15","60-74",2,2,8.419517514
"47261",2013,"15","60-74",2,3,21.8992072188
"47262",2013,"15","60-74",2,4,41.0460058932
"47263",2013,"15","60-74",2,5,46.8894417549
"47264",2013,"15","60-74",2,6,28.9924733358
"47265",2013,"15","60-74",2,9,5.8117738367
"47266",2013,"15","60-74",5,8,24252.5855303455
"47267",2013,"15","60-74",6,9,928.7523930148
"47268",2013,"15","75 and more",1,1,41.1783531406
"47269",2013,"15","75 and more",1,2,39.6492079644
"47270",2013,"15","75 and more",1,3,11.6868721694
"47271",2013,"15","75 and more",1,4,11.6176542664
"47272",2013,"15","75 and more",1,5,54.2894853437
"47273",2013,"15","75 and more",1,6,66.2128000328
"47274",2013,"15","75 and more",5,8,18917.1820171337
"47275",2013,"15","75 and more",6,9,414.3511353126
"47276",2013,"15","<15",1,5,1.0000130215
"47277",2013,"15","<15",1,6,4.0870730225
"47278",2013,"15","<15",2,9,4
"47279",2013,"15","<15",3,9,1583.4771148475
"47280",2013,"15","<15",6,9,20022.3486939023
"47281",2013,"15",NA,1,1,4
"47282",2013,"15",NA,1,2,18.3680167153
"47283",2013,"15",NA,1,3,7.910107455
"47284",2013,"15",NA,1,5,7.8401935827
"47285",2013,"15",NA,1,6,5.4820409602
"47286",2013,"15",NA,5,8,1584.9600380228
"47287",2013,"15",NA,6,9,25.3658307392
"47288",2013,"16","15-29",1,1,308.4171385035
"47289",2013,"16","15-29",1,2,782.3575201699
"47290",2013,"16","15-29",1,3,1447.0024811
"47291",2013,"16","15-29",1,4,5612.5666454018
"47292",2013,"16","15-29",1,5,8245.4968604214
"47293",2013,"16","15-29",1,6,8293.5941473313
"47294",2013,"16","15-29",2,1,4.9034038638
"47295",2013,"16","15-29",2,2,104.4309523789
"47296",2013,"16","15-29",2,3,213.7466429825
"47297",2013,"16","15-29",2,4,828.8694097334
"47298",2013,"16","15-29",2,5,2323.3831363542
"47299",2013,"16","15-29",2,6,2959.785832069
"47300",2013,"16","15-29",2,9,1356.6929871109
"47301",2013,"16","15-29",3,9,16461.8730610258
"47302",2013,"16","15-29",6,9,3050.1988570499
"47303",2013,"16","30-44",1,1,1293.2229927562
"47304",2013,"16","30-44",1,2,3477.8387857363
"47305",2013,"16","30-44",1,3,5480.8126343849
"47306",2013,"16","30-44",1,4,12785.4267560229
"47307",2013,"16","30-44",1,5,14132.5807692508
"47308",2013,"16","30-44",1,6,13483.5554579732
"47309",2013,"16","30-44",2,1,15.4872485741
"47310",2013,"16","30-44",2,2,278.2156823257
"47311",2013,"16","30-44",2,3,257.5939729026
"47312",2013,"16","30-44",2,4,1180.1704899629
"47313",2013,"16","30-44",2,5,2478.591158326
"47314",2013,"16","30-44",2,6,2267.0885668464
"47315",2013,"16","30-44",2,9,363.3564965017
"47316",2013,"16","30-44",3,9,83.798416074
"47317",2013,"16","30-44",5,8,53.4567169345
"47318",2013,"16","30-44",6,9,4148.1190510151
"47319",2013,"16","45-59",1,1,2876.9363909744
"47320",2013,"16","45-59",1,2,5206.4277849017
"47321",2013,"16","45-59",1,3,6436.9489241317
"47322",2013,"16","45-59",1,4,12595.8534868796
"47323",2013,"16","45-59",1,5,16251.782513094
"47324",2013,"16","45-59",1,6,14835.5922887442
"47325",2013,"16","45-59",2,1,42.4440993903
"47326",2013,"16","45-59",2,2,305.9479304803
"47327",2013,"16","45-59",2,3,280.4889370722
"47328",2013,"16","45-59",2,4,850.4440128849
"47329",2013,"16","45-59",2,5,1789.0932750349
"47330",2013,"16","45-59",2,6,2312.5830083577
"47331",2013,"16","45-59",2,9,113.374405905
"47332",2013,"16","45-59",5,8,4061.0810023073
"47333",2013,"16","45-59",6,9,8338.4953696611
"47334",2013,"16","60-74",1,1,566.5318147744
"47335",2013,"16","60-74",1,2,978.5737152177
"47336",2013,"16","60-74",1,3,1086.8510834441
"47337",2013,"16","60-74",1,4,825.5872204803
"47338",2013,"16","60-74",1,5,1467.0556642345
"47339",2013,"16","60-74",1,6,814.2783026315
"47340",2013,"16","60-74",2,1,8.0956825785
"47341",2013,"16","60-74",2,2,47.909933811
"47342",2013,"16","60-74",2,3,58.8432272148
"47343",2013,"16","60-74",2,4,100.0249526096
"47344",2013,"16","60-74",2,5,151.2550436187
"47345",2013,"16","60-74",2,6,157.568223209
"47346",2013,"16","60-74",2,9,5.9084949668
"47347",2013,"16","60-74",5,8,54404.461098571
"47348",2013,"16","60-74",6,9,2478.6730280893
"47349",2013,"16","75 and more",1,1,79.9531077352
"47350",2013,"16","75 and more",1,2,26.0633225585
"47351",2013,"16","75 and more",1,3,24.7660603642
"47352",2013,"16","75 and more",1,4,59.2607220671
"47353",2013,"16","75 and more",1,5,97.4495931444
"47354",2013,"16","75 and more",1,6,97.8905987544
"47355",2013,"16","75 and more",5,8,37239.5738026866
"47356",2013,"16","75 and more",6,9,1486.254676159
"47357",2013,"16","<15",1,4,4.9712800862
"47358",2013,"16","<15",1,5,16.9976149129
"47359",2013,"16","<15",1,6,14.1638428272
"47360",2013,"16","<15",2,6,0.9999964832
"47361",2013,"16","<15",3,9,3970.0926470674
"47362",2013,"16","<15",6,9,53595.8640889938
"47363",2013,"16",NA,1,1,16.9527086212
"47364",2013,"16",NA,1,2,7.9302518331
"47365",2013,"16",NA,1,3,8.2786876448
"47366",2013,"16",NA,1,4,5.1789709172
"47367",2013,"16",NA,1,5,9.29539902
"47368",2013,"16",NA,1,6,6.7844076035
"47369",2013,"16",NA,5,8,3107.5135626637
"47370",2013,"16",NA,6,9,104.5962969196
"47371",2013,"17","15-29",1,1,433.2979776337
"47372",2013,"17","15-29",1,2,1568.1363621191
"47373",2013,"17","15-29",1,3,2040.1779706212
"47374",2013,"17","15-29",1,4,9267.2782869747
"47375",2013,"17","15-29",1,5,14971.9194329212
"47376",2013,"17","15-29",1,6,14042.1201811173
"47377",2013,"17","15-29",2,1,21.5790600183
"47378",2013,"17","15-29",2,2,210.752065025
"47379",2013,"17","15-29",2,3,183.9435166522
"47380",2013,"17","15-29",2,4,1743.3974677705
"47381",2013,"17","15-29",2,5,5156.9095026684
"47382",2013,"17","15-29",2,6,5102.525794406
"47383",2013,"17","15-29",2,9,2080.7463796947
"47384",2013,"17","15-29",3,9,31465.03958094
"47385",2013,"17","15-29",6,9,4487.2898882618
"47386",2013,"17","30-44",1,1,2147.9236819068
"47387",2013,"17","30-44",1,2,7940.6969420798
"47388",2013,"17","30-44",1,3,11027.1741808405
"47389",2013,"17","30-44",1,4,23382.0393254931
"47390",2013,"17","30-44",1,5,26133.1697818065
"47391",2013,"17","30-44",1,6,19186.3892861518
"47392",2013,"17","30-44",2,1,34.3946265407
"47393",2013,"17","30-44",2,2,475.1094112181
"47394",2013,"17","30-44",2,3,504.5492328625
"47395",2013,"17","30-44",2,4,2564.6846687492
"47396",2013,"17","30-44",2,5,4778.7929960818
"47397",2013,"17","30-44",2,6,4092.5956259252
"47398",2013,"17","30-44",2,9,213.6154253309
"47399",2013,"17","30-44",3,9,130.0650116143
"47400",2013,"17","30-44",5,8,112.496503107
"47401",2013,"17","30-44",6,9,7465.4199965146
"47402",2013,"17","45-59",1,1,4219.8071308288
"47403",2013,"17","45-59",1,2,10502.4460778437
"47404",2013,"17","45-59",1,3,11453.5413823866
"47405",2013,"17","45-59",1,4,20998.4862659114
"47406",2013,"17","45-59",1,5,28471.5840768182
"47407",2013,"17","45-59",1,6,19468.221715115
"47408",2013,"17","45-59",2,1,51.0619769356
"47409",2013,"17","45-59",2,2,710.2348552275
"47410",2013,"17","45-59",2,3,515.0974725502
"47411",2013,"17","45-59",2,4,1966.2927697219
"47412",2013,"17","45-59",2,5,3972.8274471644
"47413",2013,"17","45-59",2,6,3476.2653953999
"47414",2013,"17","45-59",2,9,75.586484478
"47415",2013,"17","45-59",5,8,7103.3367016623
"47416",2013,"17","45-59",6,9,15416.3772730876
"47417",2013,"17","60-74",1,1,912.6462787778
"47418",2013,"17","60-74",1,2,1789.869960107
"47419",2013,"17","60-74",1,3,2112.3374765836
"47420",2013,"17","60-74",1,4,1828.6196335441
"47421",2013,"17","60-74",1,5,2591.6560098601
"47422",2013,"17","60-74",1,6,1252.7609993999
"47423",2013,"17","60-74",2,1,16.8424228842
"47424",2013,"17","60-74",2,2,123.5112198859
"47425",2013,"17","60-74",2,3,120.7461166299
"47426",2013,"17","60-74",2,4,217.5472300006
"47427",2013,"17","60-74",2,5,479.4686004861
"47428",2013,"17","60-74",2,6,261.4877317707
"47429",2013,"17","60-74",2,9,26.4001268042
"47430",2013,"17","60-74",5,8,105610.758917051
"47431",2013,"17","60-74",6,9,5305.6660630666
"47432",2013,"17","75 and more",1,1,55.2488599906
"47433",2013,"17","75 and more",1,2,82.7131193516
"47434",2013,"17","75 and more",1,3,65.1422157367
"47435",2013,"17","75 and more",1,4,71.3449347264
"47436",2013,"17","75 and more",1,5,174.2241204261
"47437",2013,"17","75 and more",1,6,101.3368034382
"47438",2013,"17","75 and more",5,8,69520.8088434643
"47439",2013,"17","75 and more",6,9,2942.2157450897
"47440",2013,"17","<15",1,2,3.9261894718
"47441",2013,"17","<15",1,4,11.6117397602
"47442",2013,"17","<15",1,5,10.2854911416
"47443",2013,"17","<15",1,6,32.1898164101
"47444",2013,"17","<15",2,4,3.8163566999
"47445",2013,"17","<15",2,6,3.228478591
"47446",2013,"17","<15",2,9,9.0476986309
"47447",2013,"17","<15",3,9,7272.1907491274
"47448",2013,"17","<15",6,9,93316.357688493
"47449",2013,"17",NA,1,1,17.582939646
"47450",2013,"17",NA,1,2,9.8375420206
"47451",2013,"17",NA,1,4,3.0511428169
"47452",2013,"17",NA,1,5,19.257407587
"47453",2013,"17",NA,1,6,10.0424776182
"47454",2013,"17",NA,5,8,5338.293902171
"47455",2013,"17",NA,6,9,191.2034943322
"47456",2013,"18","15-29",1,1,269.7670237072
"47457",2013,"18","15-29",1,2,639.2593162085
"47458",2013,"18","15-29",1,3,1448.9392151214
"47459",2013,"18","15-29",1,4,4957.4094853484
"47460",2013,"18","15-29",1,5,7317.5487098474
"47461",2013,"18","15-29",1,6,6918.0664491948
"47462",2013,"18","15-29",2,2,102.3976161681
"47463",2013,"18","15-29",2,3,113.4694674195
"47464",2013,"18","15-29",2,4,678.2420293323
"47465",2013,"18","15-29",2,5,2267.8090560517
"47466",2013,"18","15-29",2,6,2519.667343509
"47467",2013,"18","15-29",2,9,1355.3925494538
"47468",2013,"18","15-29",3,9,15323.5133901557
"47469",2013,"18","15-29",6,9,2894.9267857267
"47470",2013,"18","30-44",1,1,1059.2383863788
"47471",2013,"18","30-44",1,2,2804.7113894795
"47472",2013,"18","30-44",1,3,4914.4990388789
"47473",2013,"18","30-44",1,4,11530.8828008136
"47474",2013,"18","30-44",1,5,13014.5772989807
"47475",2013,"18","30-44",1,6,10769.1840799193
"47476",2013,"18","30-44",2,1,11.5295216119
"47477",2013,"18","30-44",2,2,219.0687394119
"47478",2013,"18","30-44",2,3,182.9875636725
"47479",2013,"18","30-44",2,4,787.178529125
"47480",2013,"18","30-44",2,5,2255.8307280656
"47481",2013,"18","30-44",2,6,2307.5494779596
"47482",2013,"18","30-44",2,9,223.5191039581
"47483",2013,"18","30-44",3,9,38.7428967381
"47484",2013,"18","30-44",5,8,49.2613820849
"47485",2013,"18","30-44",6,9,4109.1869841208
"47486",2013,"18","45-59",1,1,1777.7174507154
"47487",2013,"18","45-59",1,2,3820.6602353338
"47488",2013,"18","45-59",1,3,5751.465187151
"47489",2013,"18","45-59",1,4,11026.2180939022
"47490",2013,"18","45-59",1,5,15031.5973365153
"47491",2013,"18","45-59",1,6,12267.8117323804
"47492",2013,"18","45-59",2,1,43.066656412
"47493",2013,"18","45-59",2,2,253.6641098777
"47494",2013,"18","45-59",2,3,202.4375166572
"47495",2013,"18","45-59",2,4,729.2069100472
"47496",2013,"18","45-59",2,5,1686.2147835078
"47497",2013,"18","45-59",2,6,2413.9071412795
"47498",2013,"18","45-59",2,9,67.7431596162
"47499",2013,"18","45-59",5,8,3041.2632452185
"47500",2013,"18","45-59",6,9,7412.3277192897
"47501",2013,"18","60-74",1,1,538.7193000734
"47502",2013,"18","60-74",1,2,705.6028105882
"47503",2013,"18","60-74",1,3,945.6436153067
"47504",2013,"18","60-74",1,4,766.9868302288
"47505",2013,"18","60-74",1,5,1264.4305131683
"47506",2013,"18","60-74",1,6,588.5660963502
"47507",2013,"18","60-74",2,2,21.0434522842
"47508",2013,"18","60-74",2,3,36.022250521
"47509",2013,"18","60-74",2,4,66.3615607828
"47510",2013,"18","60-74",2,5,196.5915598679
"47511",2013,"18","60-74",2,6,160.1213201264
"47512",2013,"18","60-74",2,9,6.143418402
"47513",2013,"18","60-74",5,8,49359.9667518941
"47514",2013,"18","60-74",6,9,2286.5103428161
"47515",2013,"18","75 and more",1,1,46.3845446159
"47516",2013,"18","75 and more",1,2,39.6085299931
"47517",2013,"18","75 and more",1,3,37.1419849205
"47518",2013,"18","75 and more",1,4,36.7185227959
"47519",2013,"18","75 and more",1,5,109.5443187744
"47520",2013,"18","75 and more",1,6,59.6430299954
"47521",2013,"18","75 and more",5,8,32803.7353325
"47522",2013,"18","75 and more",6,9,884.7075332009
"47523",2013,"18","<15",1,2,2.7091210677
"47524",2013,"18","<15",1,5,11.1226572301
"47525",2013,"18","<15",1,6,12.5040800698
"47526",2013,"18","<15",2,9,7.4463577172
"47527",2013,"18","<15",3,9,3721.7168899816
"47528",2013,"18","<15",6,9,47500.5989448551
"47529",2013,"18",NA,1,3,4
"47530",2013,"18",NA,1,5,16.5293619294
"47531",2013,"18",NA,1,6,4.0637498212
"47532",2013,"18",NA,5,8,2857.987925664
"47533",2013,"18",NA,6,9,54.949597447
"47534",2013,"19","15-29",1,1,337.8524762816
"47535",2013,"19","15-29",1,2,450.8247775306
"47536",2013,"19","15-29",1,3,871.9834897533
"47537",2013,"19","15-29",1,4,3963.6040580787
"47538",2013,"19","15-29",1,5,6207.5729909204
"47539",2013,"19","15-29",1,6,5433.4528998147
"47540",2013,"19","15-29",2,1,5.0829614542
"47541",2013,"19","15-29",2,2,34.8028608348
"47542",2013,"19","15-29",2,3,66.3984108971
"47543",2013,"19","15-29",2,4,403.1723064671
"47544",2013,"19","15-29",2,5,1300.8052240541
"47545",2013,"19","15-29",2,6,1381.5623092923
"47546",2013,"19","15-29",2,9,623.8673081885
"47547",2013,"19","15-29",3,9,11075.878656711
"47548",2013,"19","15-29",6,9,2132.7274151096
"47549",2013,"19","30-44",1,1,1175.7389850299
"47550",2013,"19","30-44",1,2,2447.6230338688
"47551",2013,"19","30-44",1,3,3549.3298829501
"47552",2013,"19","30-44",1,4,9178.3074508892
"47553",2013,"19","30-44",1,5,10127.9357117484
"47554",2013,"19","30-44",1,6,8194.7842364618
"47555",2013,"19","30-44",2,1,16.8534463365
"47556",2013,"19","30-44",2,2,122.4913811971
"47557",2013,"19","30-44",2,3,98.5729493
"47558",2013,"19","30-44",2,4,632.1203247777
"47559",2013,"19","30-44",2,5,1300.1999368546
"47560",2013,"19","30-44",2,6,1176.5753159277
"47561",2013,"19","30-44",2,9,100.5123056165
"47562",2013,"19","30-44",3,9,42.9520903613
"47563",2013,"19","30-44",5,8,38.361484001
"47564",2013,"19","30-44",6,9,3030.0798029678
"47565",2013,"19","45-59",1,1,2219.2083843213
"47566",2013,"19","45-59",1,2,3788.1121058757
"47567",2013,"19","45-59",1,3,4377.6854240119
"47568",2013,"19","45-59",1,4,9094.39444374
"47569",2013,"19","45-59",1,5,11598.3206493535
"47570",2013,"19","45-59",1,6,8962.0931643769
"47571",2013,"19","45-59",2,1,10.3566261538
"47572",2013,"19","45-59",2,2,191.059093796
"47573",2013,"19","45-59",2,3,173.9423555533
"47574",2013,"19","45-59",2,4,416.143184536
"47575",2013,"19","45-59",2,5,1036.3084774624
"47576",2013,"19","45-59",2,6,1080.3103523852
"47577",2013,"19","45-59",2,9,29.1016712417
"47578",2013,"19","45-59",5,8,2549.9654171547
"47579",2013,"19","45-59",6,9,5419.4060955105
"47580",2013,"19","60-74",1,1,486.2918069288
"47581",2013,"19","60-74",1,2,648.7163628273
"47582",2013,"19","60-74",1,3,714.2829992261
"47583",2013,"19","60-74",1,4,694.2143829909
"47584",2013,"19","60-74",1,5,1125.1226538252
"47585",2013,"19","60-74",1,6,485.2165629368
"47586",2013,"19","60-74",2,2,26.2492925507
"47587",2013,"19","60-74",2,3,31.863243093
"47588",2013,"19","60-74",2,4,64.9501183667
